date,state,county,cases,rank
2020-06-14,Georgia,Gwinnett,31,1
2020-06-14,Georgia,other,7,5
2020-06-14,Indiana,other,272,100
2020-06-14,Indiana,Allen,27,3
2020-06-14,Indiana,Lake,24,2
2020-06-14,Indiana,Marion,43,1
2020-06-14,Montana,other,9,100
2020-06-14,Montana,Big Horn,2,3
2020-06-14,Montana,other,1,5
2020-06-14,Montana,Gallatin,1,1
2020-06-14,Montana,other,0,4
2020-06-14,Montana,Yellowstone,0,2
2020-06-14,Vermont,other,1,100
2020-06-14,Vermont,Chittenden,1,1
2020-06-14,Wyoming,other,6,100
2020-06-14,Wyoming,Fremont,1,1
2020-06-14,Wyoming,Laramie,0,2
2020-06-14,Wyoming,other,0,4
2020-06-14,Wyoming,Teton,1,3
2020-06-14,Wyoming,other,2,5
2020-06-14,Arkansas,other,144,100
2020-06-14,Arkansas,other,4,5
2020-06-14,Arkansas,other,18,9
2020-06-14,Arkansas,Washington,94,1
2020-06-14,Arkansas,Benton,44,2
2020-06-14,Arkansas,other,5,8
2020-06-14,Arkansas,other,2,6
2020-06-14,Arkansas,other,64,7
2020-06-14,Arkansas,other,8,4
2020-06-14,Arkansas,Pulaski,23,3
2020-06-14,Colorado,Adams,14,3
2020-06-14,Colorado,other,44,100
2020-06-14,Colorado,Arapahoe,15,2
2020-06-14,Colorado,Denver,29,1
2020-06-14,Colorado,other,7,6
2020-06-14,Colorado,other,0,5
2020-06-14,Colorado,other,4,4
2020-06-14,Delaware,other,-1,100
2020-06-14,Delaware,Kent,3,3
2020-06-14,Delaware,New Castle,28,2
2020-06-14,Delaware,Sussex,5,1
2020-06-14,Illinois,other,277,100
2020-06-14,Illinois,Cook,325,1
2020-06-14,Kentucky,other,47,100
2020-06-14,Kentucky,Fayette,0,3
2020-06-14,Kentucky,Jefferson,0,1
2020-06-14,Kentucky,other,0,4
2020-06-14,Kentucky,Warren,0,2
2020-06-14,Maryland,other,28,100
2020-06-14,Maryland,other,57,4
2020-06-14,Maryland,other,85,5
2020-06-14,Maryland,Baltimore,44,3
2020-06-14,Maryland,Montgomery,73,2
2020-06-14,Maryland,Prince George's,106,1
2020-06-14,Michigan,other,127,100
2020-06-14,Michigan,Oakland,8,2
2020-06-14,Michigan,Wayne,38,1
2020-06-14,Michigan,other,34,4
2020-06-14,Michigan,Macomb,15,3
2020-06-14,Missouri,Kansas City,0,3
2020-06-14,Missouri,other,16,100
2020-06-14,Missouri,St. Louis,30,1
2020-06-14,Missouri,St. Louis city,11,2
2020-06-14,Nebraska,other,27,100
2020-06-14,Nebraska,Dakota,1,2
2020-06-14,Nebraska,Douglas,65,1
2020-06-14,Nebraska,Hall,0,3
2020-06-14,Nebraska,other,8,4
2020-06-14,New York,other,309,100
2020-06-14,New York,New York City,385,1
2020-06-14,Oklahoma,other,70,100
2020-06-14,Oklahoma,other,2,4
2020-06-14,Oklahoma,other,4,6
2020-06-14,Oklahoma,Oklahoma,36,1
2020-06-14,Oklahoma,Texas,7,3
2020-06-14,Oklahoma,Tulsa,39,2
2020-06-14,Oklahoma,other,0,5
2020-06-14,Virginia,other,425,100
2020-06-14,Virginia,Fairfax,78,1
2020-06-14,Virginia,Loudoun,63,3
2020-06-14,Virginia,Prince William,71,2
2020-06-14,Louisiana,other,176,100
2020-06-14,Louisiana,other,23,4
2020-06-14,Louisiana,East Baton Rouge,29,3
2020-06-14,Louisiana,Jefferson,40,1
2020-06-14,Louisiana,Orleans,19,2
2020-06-14,Louisiana,other,38,6
2020-06-14,Louisiana,other,11,5
2020-06-14,Minnesota,other,116,100
2020-06-14,Minnesota,Stearns,7,3
2020-06-14,Minnesota,Hennepin,122,1
2020-06-14,Minnesota,Ramsey,54,2
2020-06-14,Tennessee,other,176,100
2020-06-14,Tennessee,other,44,4
2020-06-14,Tennessee,Shelby,217,2
2020-06-14,Tennessee,other,0,5
2020-06-14,Tennessee,Davidson,67,1
2020-06-14,Tennessee,Hamilton,54,3
2020-06-14,Wisconsin,other,133,100
2020-06-14,Wisconsin,Milwaukee,73,1
2020-06-14,Wisconsin,Racine,3,3
2020-06-14,Wisconsin,Brown,11,2
2020-06-14,California,other,1524,100
2020-06-14,California,Los Angeles,995,1
2020-06-14,New Jersey,other,33,100
2020-06-14,New Jersey,Bergen,13,1
2020-06-14,New Jersey,other,10,12
2020-06-14,New Jersey,other,32,10
2020-06-14,New Jersey,Essex,28,3
2020-06-14,New Jersey,Hudson,29,2
2020-06-14,New Jersey,other,28,9
2020-06-14,New Jersey,other,45,5
2020-06-14,New Jersey,other,20,8
2020-06-14,New Jersey,other,13,11
2020-06-14,New Jersey,other,22,7
2020-06-14,New Jersey,other,15,4
2020-06-14,New Jersey,other,3,13
2020-06-14,New Jersey,other,-15,6
2020-06-14,New Mexico,Bernalillo,11,3
2020-06-14,New Mexico,other,15,100
2020-06-14,New Mexico,other,13,4
2020-06-14,New Mexico,McKinley,16,1
2020-06-14,New Mexico,other,-1,5
2020-06-14,New Mexico,other,14,6
2020-06-14,New Mexico,San Juan,15,2
2020-06-14,Washington,other,38,100
2020-06-14,Washington,King,51,1
2020-06-14,Washington,other,19,4
2020-06-14,Washington,Snohomish,0,3
2020-06-14,Washington,Yakima,107,2
2020-06-14,Connecticut,other,23,100
2020-06-14,Connecticut,Fairfield,29,1
2020-06-14,Connecticut,Hartford,29,3
2020-06-14,Connecticut,New Haven,13,2
2020-06-14,Mississippi,other,66,100
2020-06-14,Mississippi,other,1,17
2020-06-14,Mississippi,other,3,19
2020-06-14,Mississippi,other,8,12
2020-06-14,Mississippi,other,1,6
2020-06-14,Mississippi,other,1,8
2020-06-14,Mississippi,other,9,18
2020-06-14,Mississippi,Hinds,11,1
2020-06-14,Mississippi,other,3,11
2020-06-14,Mississippi,other,6,16
2020-06-14,Mississippi,other,16,4
2020-06-14,Mississippi,other,0,25
2020-06-14,Mississippi,other,4,5
2020-06-14,Mississippi,other,0,10
2020-06-14,Mississippi,other,4,23
2020-06-14,Mississippi,other,6,14
2020-06-14,Mississippi,other,4,20
2020-06-14,Mississippi,other,4,22
2020-06-14,Mississippi,Madison,9,2
2020-06-14,Mississippi,other,2,24
2020-06-14,Mississippi,Neshoba,1,3
2020-06-14,Mississippi,other,0,21
2020-06-14,Mississippi,other,6,15
2020-06-14,Mississippi,other,1,9
2020-06-14,Mississippi,other,0,7
2020-06-14,Mississippi,other,2,13
2020-06-14,Puerto Rico,Unknown,121,1
2020-06-14,North Dakota,other,15,100
2020-06-14,North Dakota,Cass,7,1
2020-06-14,Pennsylvania,other,221,100
2020-06-14,Pennsylvania,other,9,4
2020-06-14,Pennsylvania,Delaware,50,3
2020-06-14,Pennsylvania,Montgomery,33,2
2020-06-14,Pennsylvania,Philadelphia,0,1
2020-06-14,Rhode Island,other,0,100
2020-06-14,Rhode Island,Providence,0,1
2020-06-14,South Dakota,other,53,100
2020-06-14,South Dakota,Minnehaha,12,1
2020-06-14,Massachusetts,other,5,100
2020-06-14,Massachusetts,other,27,7
2020-06-14,Massachusetts,Essex,31,3
2020-06-14,Massachusetts,other,21,8
2020-06-14,Massachusetts,Middlesex,39,1
2020-06-14,Massachusetts,other,6,5
2020-06-14,Massachusetts,other,29,6
2020-06-14,Massachusetts,Suffolk,36,2
2020-06-14,Massachusetts,other,14,4
2020-06-14,New Hampshire,other,0,100
2020-06-14,New Hampshire,Hillsborough,17,1
2020-06-14,New Hampshire,Rockingham,2,2
2020-06-14,West Virginia,other,12,100
2020-06-14,West Virginia,other,0,5
2020-06-14,West Virginia,Jefferson,0,3
2020-06-14,West Virginia,Kanawha,1,2
2020-06-14,West Virginia,other,2,4
2020-06-14,West Virginia,other,1,7
2020-06-14,West Virginia,Berkeley,0,1
2020-06-14,North Carolina,other,764,100
2020-06-14,North Carolina,Wake,37,2
2020-06-14,North Carolina,other,45,6
2020-06-14,North Carolina,Durham,48,3
2020-06-14,North Carolina,other,76,4
2020-06-14,North Carolina,other,49,5
2020-06-14,North Carolina,Mecklenburg,269,1
2020-06-14,South Carolina,other,274,100
2020-06-14,South Carolina,Lexington,57,3
2020-06-14,South Carolina,Richland,75,2
2020-06-14,South Carolina,other,21,6
2020-06-14,South Carolina,other,32,9
2020-06-14,South Carolina,other,22,8
2020-06-14,South Carolina,other,24,10
2020-06-14,South Carolina,other,77,5
2020-06-14,South Carolina,other,21,7
2020-06-14,South Carolina,Greenville,141,1
2020-06-14,South Carolina,other,96,4
2020-06-14,Virgin Islands,Unknown,0,1
2020-06-14,District of Columbia,District of Columbia,58,1
2020-06-14,Northern Mariana Islands,Unknown,0,1
