state,date,new_deaths,new_cases,seven_rolling_deaths,seven_rolling_cases,population
District of Columbia,2020-03-11,0,6,0.0,2.5,705749
Iowa,2020-03-12,0,2,0.0,2.75,3155070
Ohio,2020-03-12,0,1,0.0,2.5,11689100
Utah,2020-03-12,0,2,0.0,2.375,3205958
Texas,2020-03-12,0,8,0.0,3.375,28995881
Hawaii,2020-03-12,0,0,0.0,3.25,1415872
Kansas,2020-03-12,1,4,0.125,3.625,2913314
Nevada,2020-03-12,0,4,0.125,3.375,3080156
Oregon,2020-03-12,0,10,0.125,3.875,4217737
Arizona,2020-03-12,0,0,0.125,3.625,7278717
Florida,2020-03-12,0,20,0.125,6.0,21477737
Georgia,2020-03-12,1,0,0.25,5.75,10617423
Indiana,2020-03-12,0,1,0.25,4.875,6732219
Vermont,2020-03-12,0,0,0.25,4.875,623989
Wyoming,2020-03-12,0,0,0.125,4.375,578759
Arkansas,2020-03-12,0,5,0.125,4.5,3017804
Colorado,2020-03-12,1,15,0.25,5.125,5758736
Delaware,2020-03-12,0,3,0.25,5.5,973764
Illinois,2020-03-12,0,7,0.25,3.875,12671821
Kentucky,2020-03-12,0,4,0.125,4.375,4467673
Maryland,2020-03-12,0,0,0.125,4.25,6045680
Michigan,2020-03-12,0,10,0.125,5.5,9986857
Missouri,2020-03-12,0,1,0.125,5.625,6137428
Nebraska,2020-03-12,0,1,0.125,5.125,1934408
New York,2020-03-12,0,109,0.0,16.875,19453561
Oklahoma,2020-03-12,0,0,0.0,16.5,3956971
Virginia,2020-03-12,0,7,0.0,16.5,8535519
Louisiana,2020-03-12,0,1,0.0,16.125,4648794
Minnesota,2020-03-12,0,4,0.0,16.625,5639632
Tennessee,2020-03-12,0,10,0.0,16.625,6829174
Wisconsin,2020-03-12,0,2,0.0,16.75,5822434
California,2020-03-12,0,50,0.0,22.875,39512223
New Jersey,2020-03-12,0,6,0.0,10.0,8882190
New Mexico,2020-03-12,0,2,0.0,10.25,2096829
Washington,2020-03-12,3,81,0.375,19.5,7614893
Connecticut,2020-03-12,0,3,0.375,19.75,3565287
Mississippi,2020-03-12,0,0,0.375,19.25,2976149
North Dakota,2020-03-12,0,0,0.375,18.0,762062
Pennsylvania,2020-03-12,0,6,0.375,18.5,12801989
Rhode Island,2020-03-12,0,0,0.375,12.25,1059361
South Dakota,2020-03-12,0,0,0.375,11.5,884659
Massachusetts,2020-03-12,0,13,0.375,12.875,6892503
New Hampshire,2020-03-12,0,1,0.0,2.875,1359711
North Carolina,2020-03-12,0,8,0.0,3.5,10488084
South Carolina,2020-03-12,0,2,0.0,3.75,5148714
District of Columbia,2020-03-12,0,0,0.0,3.75,705749
District of Columbia,2020-03-12,0,0,0.0,3.0,705749
Iowa,2020-03-13,0,1,0.0,3.125,3155070
Ohio,2020-03-13,0,8,0.0,4.125,11689100
Utah,2020-03-13,0,0,0.0,2.5,3205958
Maine,2020-03-13,0,1,0.0,2.5,1344212
Texas,2020-03-13,0,17,0.0,3.625,28995881
Alaska,2020-03-13,0,0,0.0,3.375,731545
Hawaii,2020-03-13,0,0,0.0,3.375,1415872
Kansas,2020-03-13,0,1,0.0,3.5,2913314
Nevada,2020-03-13,0,8,0.0,4.375,3080156
Oregon,2020-03-13,0,0,0.0,3.375,4217737
Arizona,2020-03-13,0,0,0.0,3.375,7278717
Florida,2020-03-13,0,24,0.0,6.25,21477737
Georgia,2020-03-13,0,10,0.0,5.375,10617423
Indiana,2020-03-13,0,0,0.0,5.375,6732219
Vermont,2020-03-13,0,0,0.0,5.375,623989
Wyoming,2020-03-13,0,1,0.0,5.375,578759
Arkansas,2020-03-13,0,1,0.0,4.5,3017804
Colorado,2020-03-13,1,29,0.125,8.125,5758736
Delaware,2020-03-13,0,0,0.125,8.125,973764
Illinois,2020-03-13,0,14,0.125,6.875,12671821
Kentucky,2020-03-13,0,0,0.125,5.625,4467673
Maryland,2020-03-13,0,5,0.125,6.25,6045680
Michigan,2020-03-13,0,13,0.125,7.875,9986857
Missouri,2020-03-13,0,2,0.125,8.0,6137428
Nebraska,2020-03-13,0,3,0.125,8.25,1934408
New York,2020-03-13,0,95,0.0,16.5,19453561
Oklahoma,2020-03-13,0,1,0.0,16.625,3956971
Virginia,2020-03-13,0,13,0.0,16.5,8535519
Louisiana,2020-03-13,0,22,0.0,19.25,4648794
Minnesota,2020-03-13,0,5,0.0,19.25,5639632
Tennessee,2020-03-13,0,8,0.0,18.625,6829174
Wisconsin,2020-03-13,0,11,0.0,19.75,5822434
California,2020-03-13,1,68,0.125,27.875,39512223
New Jersey,2020-03-13,0,21,0.125,18.625,8882190
New Mexico,2020-03-13,0,4,0.125,19.0,2096829
Washington,2020-03-13,5,92,0.75,28.875,7614893
Connecticut,2020-03-13,0,5,0.75,26.75,3565287
Mississippi,2020-03-13,0,5,0.75,26.75,2976149
North Dakota,2020-03-13,0,0,0.75,25.75,762062
Pennsylvania,2020-03-13,0,19,0.75,26.75,12801989
Rhode Island,2020-03-13,0,15,0.625,20.125,1059361
South Dakota,2020-03-13,0,1,0.625,17.625,884659
Massachusetts,2020-03-13,0,15,0.625,19.0,6892503
New Hampshire,2020-03-13,0,1,0.0,7.625,1359711
North Carolina,2020-03-13,0,2,0.0,7.25,10488084
South Carolina,2020-03-13,0,1,0.0,6.75,5148714
District of Columbia,2020-03-13,0,0,0.0,6.75,705749
District of Columbia,2020-03-13,0,0,0.0,4.375,705749
Iowa,2020-03-14,0,1,0.0,2.625,3155070
Ohio,2020-03-14,0,13,0.0,4.125,11689100
Utah,2020-03-14,0,14,0.0,4.0,3205958
Idaho,2020-03-14,0,4,0.0,4.375,1787065
Maine,2020-03-14,0,1,0.0,4.25,1344212
Texas,2020-03-14,0,11,0.0,5.5,28995881
Alaska,2020-03-14,0,0,0.0,5.5,731545
Hawaii,2020-03-14,0,2,0.0,5.75,1415872
Kansas,2020-03-14,0,2,0.0,5.875,2913314
Nevada,2020-03-14,0,2,0.0,4.5,3080156
Oregon,2020-03-14,1,6,0.125,3.5,4217737
Alabama,2020-03-14,0,6,0.125,3.75,4903185
Arizona,2020-03-14,0,3,0.125,4.0,7278717
Florida,2020-03-14,1,0,0.25,2.625,21477737
Georgia,2020-03-14,0,24,0.25,5.625,10617423
Indiana,2020-03-14,0,3,0.25,5.75,6732219
Montana,2020-03-14,0,2,0.25,5.75,1068778
Vermont,2020-03-14,0,3,0.25,5.875,623989
Wyoming,2020-03-14,0,1,0.125,5.25,578759
Arkansas,2020-03-14,0,2,0.125,4.75,3017804
Colorado,2020-03-14,0,25,0.125,7.5,5758736
Delaware,2020-03-14,0,0,0.0,7.5,973764
Illinois,2020-03-14,0,20,0.0,7.0,12671821
Kentucky,2020-03-14,0,7,0.0,7.5,4467673
Maryland,2020-03-14,0,9,0.0,8.375,6045680
Michigan,2020-03-14,0,8,0.0,9.0,9986857
Missouri,2020-03-14,0,1,0.0,9.0,6137428
Nebraska,2020-03-14,0,2,0.0,9.0,1934408
New York,2020-03-14,2,189,0.25,29.5,19453561
Oklahoma,2020-03-14,0,1,0.25,29.625,3956971
Virginia,2020-03-14,1,12,0.375,28.625,8535519
Louisiana,2020-03-14,1,41,0.5,32.875,4648794
Minnesota,2020-03-14,0,7,0.5,32.625,5639632
Tennessee,2020-03-14,0,6,0.5,32.375,6829174
Wisconsin,2020-03-14,0,8,0.5,33.25,5822434
California,2020-03-14,0,61,0.5,40.625,39512223
New Jersey,2020-03-14,1,25,0.375,20.125,8882190
New Mexico,2020-03-14,0,3,0.375,20.375,2096829
Washington,2020-03-14,3,98,0.625,31.125,7614893
Connecticut,2020-03-14,0,9,0.5,27.125,3565287
Mississippi,2020-03-14,0,0,0.5,26.25,2976149
North Dakota,2020-03-14,0,0,0.5,25.5,762062
Pennsylvania,2020-03-14,0,6,0.5,25.25,12801989
Rhode Island,2020-03-14,0,0,0.5,17.625,1059361
South Dakota,2020-03-14,0,0,0.375,14.5,884659
Massachusetts,2020-03-14,0,15,0.375,16.0,6892503
New Hampshire,2020-03-14,0,0,0.0,3.75,1359711
North Carolina,2020-03-14,0,7,0.0,3.5,10488084
South Carolina,2020-03-14,0,6,0.0,4.25,5148714
District of Columbia,2020-03-14,0,6,0.0,5.0,705749
District of Columbia,2020-03-14,0,6,0.0,5.0,705749
Iowa,2020-03-15,0,4,0.0,5.5,3155070
Ohio,2020-03-15,0,11,0.0,6.875,11689100
Utah,2020-03-15,0,8,0.0,6.0,3205958
Idaho,2020-03-15,0,0,0.0,6.0,1787065
Maine,2020-03-15,0,9,0.0,6.25,1344212
Texas,2020-03-15,0,11,0.0,6.875,28995881
Alaska,2020-03-15,0,0,0.0,6.125,731545
Hawaii,2020-03-15,0,3,0.0,5.75,1415872
Kansas,2020-03-15,0,1,0.0,5.375,2913314
Nevada,2020-03-15,0,5,0.0,4.625,3080156
Oregon,2020-03-15,0,3,0.0,4.0,4217737
Alabama,2020-03-15,0,11,0.0,5.375,4903185
Arizona,2020-03-15,0,1,0.0,4.375,7278717
Florida,2020-03-15,0,39,0.0,7.875,21477737
Georgia,2020-03-15,0,32,0.0,11.875,10617423
Indiana,2020-03-15,0,4,0.0,12.0,6732219
Montana,2020-03-15,0,0,0.0,11.875,1068778
Vermont,2020-03-15,0,3,0.0,11.625,623989
Wyoming,2020-03-15,0,0,0.0,11.25,578759
Arkansas,2020-03-15,0,7,0.0,10.75,3017804
Colorado,2020-03-15,0,33,0.0,14.75,5758736
Delaware,2020-03-15,0,3,0.0,10.25,973764
Illinois,2020-03-15,0,28,0.0,9.75,12671821
Kentucky,2020-03-15,0,3,0.0,9.625,4467673
Maryland,2020-03-15,0,5,0.0,10.25,6045680
Michigan,2020-03-15,0,20,0.0,12.375,9986857
Missouri,2020-03-15,0,0,0.0,12.375,6137428
Nebraska,2020-03-15,0,2,0.0,11.75,1934408
New York,2020-03-15,4,122,0.5,22.875,19453561
Oklahoma,2020-03-15,0,4,0.5,23.0,3956971
Virginia,2020-03-15,0,3,0.5,19.875,8535519
Louisiana,2020-03-15,1,26,0.625,22.75,4648794
Minnesota,2020-03-15,0,14,0.625,23.875,5639632
Tennessee,2020-03-15,0,7,0.625,22.25,6829174
Wisconsin,2020-03-15,0,6,0.625,23.0,5822434
California,2020-03-15,1,97,0.75,34.875,39512223
New Jersey,2020-03-15,0,23,0.25,22.5,8882190
New Mexico,2020-03-15,0,4,0.25,22.5,2096829
Washington,2020-03-15,2,66,0.5,30.375,7614893
Connecticut,2020-03-15,0,6,0.375,27.875,3565287
Mississippi,2020-03-15,0,4,0.375,26.625,2976149
North Dakota,2020-03-15,0,0,0.375,25.75,762062
Pennsylvania,2020-03-15,0,21,0.375,27.625,12801989
Rhode Island,2020-03-15,0,0,0.25,15.5,1059361
South Dakota,2020-03-15,0,0,0.25,12.625,884659
Massachusetts,2020-03-15,0,26,0.25,15.375,6892503
New Hampshire,2020-03-15,0,6,0.0,7.875,1359711
North Carolina,2020-03-15,0,7,0.0,8.0,10488084
South Carolina,2020-03-15,0,9,0.0,8.625,5148714
District of Columbia,2020-03-15,0,1,0.0,8.75,705749
District of Columbia,2020-03-15,0,1,0.0,6.25,705749
Iowa,2020-03-16,0,0,0.0,6.25,3155070
Ohio,2020-03-16,0,13,0.0,7.875,11689100
Utah,2020-03-16,0,11,0.0,6.0,3205958
Idaho,2020-03-16,0,0,0.0,5.25,1787065
Maine,2020-03-16,0,5,0.0,5.0,1344212
Texas,2020-03-16,1,7,0.125,4.75,28995881
Alaska,2020-03-16,0,2,0.125,4.875,731545
Hawaii,2020-03-16,0,3,0.125,5.125,1415872
Kansas,2020-03-16,0,2,0.125,5.375,2913314
Nevada,2020-03-16,1,19,0.25,6.125,3080156
Oregon,2020-03-16,0,7,0.25,5.625,4217737
Alabama,2020-03-16,0,6,0.25,6.375,4903185
Arizona,2020-03-16,0,5,0.25,6.375,7278717
Florida,2020-03-16,1,32,0.25,9.5,21477737
Georgia,2020-03-16,0,21,0.25,11.875,10617423
Indiana,2020-03-16,1,5,0.375,12.125,6732219
Montana,2020-03-16,0,2,0.375,12.125,1068778
Vermont,2020-03-16,0,4,0.25,10.25,623989
Wyoming,2020-03-16,0,7,0.25,10.25,578759
Arkansas,2020-03-16,0,6,0.25,10.25,3017804
Colorado,2020-03-16,0,25,0.25,12.75,5758736
Delaware,2020-03-16,0,1,0.125,8.875,973764
Illinois,2020-03-16,0,10,0.125,7.5,12671821
Kentucky,2020-03-16,1,1,0.125,7.0,4467673
Maryland,2020-03-16,0,7,0.125,7.625,6045680
Michigan,2020-03-16,0,1,0.125,7.25,9986857
Missouri,2020-03-16,0,4,0.125,6.875,6137428
Nebraska,2020-03-16,0,2,0.125,6.375,1934408
New York,2020-03-16,4,218,0.625,30.5,19453561
Oklahoma,2020-03-16,0,2,0.625,30.625,3956971
Virginia,2020-03-16,0,6,0.625,30.125,8535519
Louisiana,2020-03-16,1,34,0.625,34.25,4648794
Minnesota,2020-03-16,0,19,0.625,35.75,5639632
Tennessee,2020-03-16,0,13,0.625,37.25,6829174
Wisconsin,2020-03-16,0,14,0.625,38.5,5822434
California,2020-03-16,5,110,1.25,52.0,39512223
New Jersey,2020-03-16,1,78,0.875,34.5,8882190
New Mexico,2020-03-16,0,4,0.875,34.75,2096829
Washington,2020-03-16,6,119,1.625,48.875,7614893
Connecticut,2020-03-16,0,15,1.5,46.5,3565287
Mississippi,2020-03-16,0,2,1.5,44.375,2976149
North Dakota,2020-03-16,0,0,1.5,42.75,762062
Pennsylvania,2020-03-16,0,13,1.5,42.625,12801989
Rhode Island,2020-03-16,0,1,0.875,29.0,1059361
South Dakota,2020-03-16,0,1,0.75,19.375,884659
Massachusetts,2020-03-16,0,33,0.75,23.0,6892503
New Hampshire,2020-03-16,0,4,0.0,8.625,1359711
North Carolina,2020-03-16,0,2,0.0,7.0,10488084
South Carolina,2020-03-16,1,5,0.125,7.375,5148714
District of Columbia,2020-03-16,0,5,0.125,8.0,705749
District of Columbia,2020-03-16,0,5,0.125,7.0,705749
Iowa,2020-03-17,0,7,0.125,7.75,3155070
Ohio,2020-03-17,0,17,0.125,9.75,11689100
Utah,2020-03-17,0,11,0.125,7.0,3205958
Idaho,2020-03-17,0,4,0.125,7.0,1787065
Maine,2020-03-17,0,15,0.125,8.625,1344212
Texas,2020-03-17,0,19,0.0,10.375,28995881
Alaska,2020-03-17,0,3,0.0,10.125,731545
Hawaii,2020-03-17,0,4,0.0,10.0,1415872
Kansas,2020-03-17,0,6,0.0,9.875,2913314
Nevada,2020-03-17,0,10,0.0,9.0,3080156
Oregon,2020-03-17,1,20,0.125,10.125,4217737
Alabama,2020-03-17,0,10,0.125,10.875,4903185
Arizona,2020-03-17,0,2,0.125,9.25,7278717
Florida,2020-03-17,2,69,0.375,15.5,21477737
Georgia,2020-03-17,0,24,0.375,18.125,10617423
Indiana,2020-03-17,1,6,0.5,18.375,6732219
Montana,2020-03-17,0,0,0.5,17.625,1068778
Vermont,2020-03-17,0,2,0.5,16.625,623989
Wyoming,2020-03-17,0,5,0.375,14.75,578759
Arkansas,2020-03-17,0,0,0.375,13.5,3017804
Colorado,2020-03-17,1,22,0.5,16.0,5758736
Delaware,2020-03-17,0,8,0.25,8.375,973764
Illinois,2020-03-17,1,55,0.375,12.25,12671821
Kentucky,2020-03-17,0,4,0.25,12.0,4467673
Maryland,2020-03-17,0,18,0.25,14.25,6045680
Michigan,2020-03-17,0,11,0.25,15.375,9986857
Missouri,2020-03-17,0,7,0.25,15.625,6137428
Nebraska,2020-03-17,0,3,0.25,16.0,1934408
New York,2020-03-17,8,425,1.125,66.375,19453561
Oklahoma,2020-03-17,0,8,1.125,66.375,3956971
Virginia,2020-03-17,1,16,1.125,61.5,8535519
Louisiana,2020-03-17,2,59,1.375,68.375,4648794
Minnesota,2020-03-17,0,6,1.375,66.875,5639632
Tennessee,2020-03-17,0,21,1.375,68.125,6829174
Wisconsin,2020-03-17,0,25,1.375,70.375,5822434
California,2020-03-17,3,144,1.75,88.0,39512223
New Jersey,2020-03-17,0,92,0.75,46.375,8882190
New Mexico,2020-03-17,0,2,0.75,45.625,2096829
Washington,2020-03-17,6,114,1.375,57.875,7614893
Connecticut,2020-03-17,0,27,1.125,53.875,3565287
Mississippi,2020-03-17,0,9,1.125,54.25,2976149
North Dakota,2020-03-17,0,4,1.125,52.125,762062
Pennsylvania,2020-03-17,0,20,1.125,51.5,12801989
Rhode Island,2020-03-17,0,2,0.75,33.75,1059361
South Dakota,2020-03-17,0,1,0.75,22.375,884659
Massachusetts,2020-03-17,0,21,0.75,24.75,6892503
New Hampshire,2020-03-17,0,9,0.0,11.625,1359711
North Carolina,2020-03-17,0,8,0.0,9.25,10488084
South Carolina,2020-03-17,0,14,0.0,9.875,5148714
District of Columbia,2020-03-17,0,9,0.0,10.5,705749
District of Columbia,2020-03-17,0,9,0.0,9.125,705749
Iowa,2020-03-18,0,9,0.0,10.0,3155070
Ohio,2020-03-18,0,23,0.0,12.75,11689100
Utah,2020-03-18,0,14,0.0,11.875,3205958
Idaho,2020-03-18,0,2,0.0,11.0,1787065
Maine,2020-03-18,0,11,0.0,11.375,1344212
Texas,2020-03-18,1,60,0.125,17.125,28995881
Alaska,2020-03-18,0,3,0.125,16.375,731545
Hawaii,2020-03-18,0,2,0.125,15.5,1415872
Kansas,2020-03-18,0,5,0.125,15.0,2913314
Nevada,2020-03-18,0,27,0.125,15.5,3080156
Oregon,2020-03-18,1,8,0.25,14.75,4217737
Alabama,2020-03-18,0,12,0.25,16.0,4903185
Arizona,2020-03-18,0,8,0.25,15.625,7278717
Florida,2020-03-18,1,116,0.25,22.625,21477737
Georgia,2020-03-18,2,51,0.5,28.625,10617423
Indiana,2020-03-18,0,9,0.5,29.5,6732219
Montana,2020-03-18,0,4,0.5,29.375,1068778
Vermont,2020-03-18,0,5,0.5,26.625,623989
Wyoming,2020-03-18,0,2,0.375,25.875,578759
Arkansas,2020-03-18,0,11,0.375,25.75,3017804
Colorado,2020-03-18,0,33,0.375,28.875,5758736
Delaware,2020-03-18,0,10,0.25,15.625,973764
Illinois,2020-03-18,0,127,0.0,25.125,12671821
Kentucky,2020-03-18,0,9,0.0,25.125,4467673
Maryland,2020-03-18,1,28,0.125,28.125,6045680
Michigan,2020-03-18,1,15,0.25,29.375,9986857
Missouri,2020-03-18,1,5,0.375,29.75,6137428
Nebraska,2020-03-18,0,7,0.375,29.25,1934408
New York,2020-03-18,14,1012,2.125,151.625,19453561
Oklahoma,2020-03-18,0,11,2.125,151.75,3956971
Virginia,2020-03-18,0,11,2.125,137.25,8535519
Louisiana,2020-03-18,2,84,2.375,146.625,4648794
Minnesota,2020-03-18,0,17,2.25,145.25,5639632
Tennessee,2020-03-18,0,25,2.125,146.5,6829174
Wisconsin,2020-03-18,0,34,2.0,150.125,5822434
California,2020-03-18,3,161,2.375,169.375,39512223
New Jersey,2020-03-18,2,159,0.875,62.75,8882190
New Mexico,2020-03-18,0,5,0.875,62.0,2096829
Washington,2020-03-18,14,118,2.625,75.375,7614893
Connecticut,2020-03-18,1,28,2.5,68.375,3565287
Mississippi,2020-03-18,0,13,2.5,67.875,2976149
North Dakota,2020-03-18,0,2,2.5,65.0,762062
Pennsylvania,2020-03-18,1,38,2.625,65.5,12801989
Rhode Island,2020-03-18,0,10,2.25,46.625,1059361
South Dakota,2020-03-18,0,0,2.0,26.75,884659
Massachusetts,2020-03-18,0,38,2.0,30.875,6892503
New Hampshire,2020-03-18,0,13,0.25,17.75,1359711
West Virginia,2020-03-18,0,1,0.125,14.375,1792147
North Carolina,2020-03-18,0,24,0.125,15.75,10488084
South Carolina,2020-03-18,0,13,0.125,17.125,5148714
District of Columbia,2020-03-18,0,5,0.0,13.0,705749
District of Columbia,2020-03-18,0,5,0.0,12.375,705749
Iowa,2020-03-19,0,6,0.0,13.125,3155070
Ohio,2020-03-19,0,30,0.0,12.125,11689100
Utah,2020-03-19,0,15,0.0,12.375,3205958
Idaho,2020-03-19,0,12,0.0,13.75,1787065
Maine,2020-03-19,0,9,0.0,11.875,1344212
Texas,2020-03-19,2,82,0.25,20.5,28995881
Alaska,2020-03-19,0,3,0.25,20.25,731545
Hawaii,2020-03-19,0,10,0.25,20.875,1415872
Kansas,2020-03-19,0,13,0.25,21.75,2913314
Nevada,2020-03-19,0,17,0.25,20.125,3080156
Oregon,2020-03-19,0,13,0.25,19.875,4217737
Alabama,2020-03-19,0,27,0.25,21.75,4903185
Arizona,2020-03-19,0,19,0.25,23.0,7278717
Florida,2020-03-19,1,108,0.125,26.25,21477737
Georgia,2020-03-19,7,89,1.0,37.0,10617423
Indiana,2020-03-19,0,17,1.0,37.875,6732219
Montana,2020-03-19,0,7,1.0,37.125,1068778
Vermont,2020-03-19,2,3,1.25,35.375,623989
Wyoming,2020-03-19,0,1,1.25,33.875,578759
Arkansas,2020-03-19,0,29,1.25,34.125,3017804
Colorado,2020-03-19,2,62,1.5,39.5,5758736
Delaware,2020-03-19,0,4,1.375,26.5,973764
Illinois,2020-03-19,3,134,0.875,32.125,12671821
Kentucky,2020-03-19,1,12,1.0,31.5,4467673
Maryland,2020-03-19,0,23,1.0,33.5,6045680
Michigan,2020-03-19,2,254,1.0,64.875,9986857
Missouri,2020-03-19,0,14,1.0,66.5,6137428
Nebraska,2020-03-19,0,4,1.0,63.375,1934408
New York,2020-03-19,7,1774,1.625,277.375,19453561
Oklahoma,2020-03-19,1,15,1.75,278.75,3956971
Virginia,2020-03-19,0,16,1.375,264.0,8535519
Louisiana,2020-03-19,3,112,1.625,276.5,4648794
Minnesota,2020-03-19,0,12,1.625,275.125,5639632
Tennessee,2020-03-19,0,57,1.375,250.5,6829174
Wisconsin,2020-03-19,2,49,1.625,254.875,5822434
California,2020-03-19,2,174,1.875,276.125,39512223
New Jersey,2020-03-19,4,308,1.5,92.875,8882190
New Mexico,2020-03-19,0,7,1.375,91.875,2096829
Washington,2020-03-19,7,202,2.25,115.125,7614893
Connecticut,2020-03-19,3,63,2.25,109.0,3565287
Mississippi,2020-03-19,1,16,2.375,109.5,2976149
North Dakota,2020-03-19,0,12,2.375,103.875,762062
Pennsylvania,2020-03-19,0,48,2.125,103.75,12801989
Rhode Island,2020-03-19,0,11,1.875,83.375,1059361
South Dakota,2020-03-19,0,3,1.375,45.25,884659
Massachusetts,2020-03-19,0,72,1.375,53.375,6892503
New Hampshire,2020-03-19,0,5,0.5,28.75,1359711
West Virginia,2020-03-19,0,3,0.125,21.25,1792147
North Carolina,2020-03-19,0,38,0.0,24.0,10488084
South Carolina,2020-03-19,0,21,0.0,25.125,5148714
District of Columbia,2020-03-19,0,3,0.0,19.5,705749
District of Columbia,2020-03-19,0,3,0.0,18.5,705749
Iowa,2020-03-20,0,1,0.0,18.25,3155070
Ohio,2020-03-20,1,49,0.125,15.375,11689100
Utah,2020-03-20,0,32,0.125,18.75,3205958
Idaho,2020-03-20,0,8,0.125,19.375,1787065
Maine,2020-03-20,0,5,0.125,15.25,1344212
Texas,2020-03-20,1,129,0.25,28.75,28995881
Alaska,2020-03-20,0,2,0.25,28.625,731545
Hawaii,2020-03-20,0,11,0.25,29.625,1415872
Kansas,2020-03-20,0,14,0.25,31.25,2913314
Nevada,2020-03-20,1,66,0.25,33.375,3080156
Oregon,2020-03-20,0,27,0.25,32.75,4217737
Alabama,2020-03-20,0,28,0.25,35.25,4903185
Arizona,2020-03-20,1,23,0.375,37.5,7278717
Florida,2020-03-20,1,130,0.375,37.625,21477737
Georgia,2020-03-20,4,200,0.875,62.375,10617423
Indiana,2020-03-20,3,25,1.25,64.125,6732219
Montana,2020-03-20,0,0,1.25,62.375,1068778
Vermont,2020-03-20,0,7,1.125,55.0,623989
Wyoming,2020-03-20,0,4,1.125,52.125,578759
Arkansas,2020-03-20,0,38,1.125,53.375,3017804
Colorado,2020-03-20,0,86,1.0,61.25,5758736
Delaware,2020-03-20,0,9,0.875,46.125,973764
Illinois,2020-03-20,1,163,0.5,41.5,12671821
Kentucky,2020-03-20,0,16,0.125,40.375,4467673
Maryland,2020-03-20,1,42,0.25,45.625,6045680
Michigan,2020-03-20,1,214,0.375,71.5,9986857
Missouri,2020-03-20,2,38,0.625,75.75,6137428
Nebraska,2020-03-20,0,6,0.625,71.75,1934408
New York,2020-03-20,29,2952,4.25,430.0,19453561
Oklahoma,2020-03-20,0,5,4.25,429.5,3956971
Virginia,2020-03-20,0,21,4.125,411.75,8535519
Louisiana,2020-03-20,0,145,4.125,427.875,4648794
Minnesota,2020-03-20,0,26,4.0,425.875,5639632
Tennessee,2020-03-20,0,82,3.875,409.375,6829174
Wisconsin,2020-03-20,1,61,3.75,412.25,5822434
California,2020-03-20,5,216,4.375,438.5,39512223
New Jersey,2020-03-20,2,161,1.0,89.625,8882190
New Mexico,2020-03-20,0,8,1.0,90.0,2096829
Washington,2020-03-20,8,176,2.0,109.375,7614893
Connecticut,2020-03-20,0,35,2.0,95.625,3565287
Mississippi,2020-03-20,0,30,2.0,96.125,2976149
North Dakota,2020-03-20,0,8,2.0,86.875,762062
Pennsylvania,2020-03-20,0,82,1.875,89.5,12801989
Rhode Island,2020-03-20,0,0,1.25,62.5,1059361
South Dakota,2020-03-20,0,0,1.0,42.375,884659
Massachusetts,2020-03-20,1,85,1.125,52.0,6892503
New Hampshire,2020-03-20,0,11,0.125,31.375,1359711
West Virginia,2020-03-20,0,3,0.125,27.375,1792147
North Carolina,2020-03-20,0,40,0.125,28.625,10488084
South Carolina,2020-03-20,2,45,0.375,33.25,5148714
District of Columbia,2020-03-20,0,32,0.375,27.0,705749
District of Columbia,2020-03-20,0,32,0.375,31.0,705749
Iowa,2020-03-21,0,23,0.375,33.875,3155070
Ohio,2020-03-21,2,78,0.5,33.0,11689100
Utah,2020-03-21,0,26,0.5,34.875,3205958
Idaho,2020-03-21,0,11,0.5,35.875,1787065
Maine,2020-03-21,0,13,0.5,32.5,1344212
Texas,2020-03-21,0,170,0.25,48.125,28995881
Alaska,2020-03-21,0,7,0.25,45.0,731545
Hawaii,2020-03-21,0,11,0.25,42.375,1415872
Kansas,2020-03-21,1,8,0.375,40.5,2913314
Nevada,2020-03-21,0,0,0.125,30.75,3080156
Oregon,2020-03-21,1,23,0.25,30.375,4217737
Alabama,2020-03-21,0,25,0.25,32.125,4903185
Arizona,2020-03-21,0,34,0.25,34.75,7278717
Florida,2020-03-21,2,200,0.5,38.5,21477737
Georgia,2020-03-21,6,70,1.25,46.375,10617423
Indiana,2020-03-21,1,47,1.375,50.875,6732219
Montana,2020-03-21,0,10,1.25,51.125,1068778
Vermont,2020-03-21,0,20,1.25,53.625,623989
Wyoming,2020-03-21,0,2,1.125,51.0,578759
Arkansas,2020-03-21,0,18,1.125,50.125,3017804
Colorado,2020-03-21,1,111,1.25,59.75,5758736
Delaware,2020-03-21,0,6,1.0,35.5,973764
Illinois,2020-03-21,1,168,0.375,47.75,12671821
Kentucky,2020-03-21,1,21,0.375,44.5,4467673
Maryland,2020-03-21,1,45,0.5,48.875,6045680
Michigan,2020-03-21,2,239,0.75,76.25,9986857
Missouri,2020-03-21,0,20,0.75,78.5,6137428
Nebraska,2020-03-21,0,8,0.75,77.25,1934408
New York,2020-03-21,27,3258,4.0,470.625,19453561
Oklahoma,2020-03-21,0,4,4.0,470.375,3956971
Virginia,2020-03-21,1,37,4.0,454.0,8535519
Louisiana,2020-03-21,6,226,4.625,479.625,4648794
Minnesota,2020-03-21,1,23,4.625,476.875,5639632
Tennessee,2020-03-21,2,75,4.625,456.375,6829174
Wisconsin,2020-03-21,1,65,4.75,462.0,5822434
California,2020-03-21,4,261,5.25,493.625,39512223
New Jersey,2020-03-21,5,440,2.5,141.375,8882190
New Mexico,2020-03-21,0,14,2.5,142.625,2096829
